,latitude,longitude,winery,province,country
3796,-34.457989,138.928357,Kalleske,South Australia,Australia
3797,44.413427,2.877042,Domaine de Coussergues,Languedoc-Roussillon,France
3798,40.57070150000001,-7.8912187,Casa de Santar,Dão,Portugal
3799,36.778261,-119.4179324,Curveball,California,US
3800,45.4604918,11.0296726,Pasqua,Veneto,Italy
3801,36.5438494,-84.7378387,Twin Arches,California,US
3802,44.82356,0.101621,Château de Macard,Bordeaux,France
3803,48.1806705,7.3152297,Mittnacht Frères,Alsace,France
3804,48.465221,15.5772986,Buchegger,Kremstal,Austria
3805,43.8872902,5.4846618,Domaine de Caseneuve,Provence,France
3806,43.86,4.718056,Domaine la Montagnette,Rhône Valley,France
3807,-39.1089867,176.7416374,Kate Radburnd,Hawke's Bay,New Zealand
3808,42.4107336,2.7335814,Les Mines,Catalonia,Spain
3809,38.65722,-120.38667,Voss,California,US
3810,-35.675147,-71.542969,Santa Ema,Maule Valley,Chile
3811,-37.8362757,144.9869471,Punt Road,Victoria,Australia
3812,38.2914666,-122.4557344,Sojourn,California,US
3813,34.4963817,-118.3256348,Dolce,California,US
3814,38.6665673,-121.2327678,Kahn,California,US
3815,39.4645635,3.1355346,Ànima Negra,Spanish Islands,Spain
3816,48.3017911,-121.0317722,Mountain Dome,Washington,US
3817,47.330744,-0.6342019999999999,Château de la Guimonière,Loire Valley,France
3818,43.498799,5.9857,Château Routas,Provence,France
3819,38.617474,-122.875363,Healdsburg Viticultural Society,California,US
3820,45.6058123,10.0856957,Tenuta Montedelma di Berardi,Lombardy,Italy
3821,40.46366700000001,-3.74922,Reula,Northern Spain,Spain
3822,46.946394,4.753922999999999,Domaine Leflaive,Burgundy,France
3823,-34.6761419,-71.097317,Odfjell,Colchagua Valley,Chile
3824,44.487078,7.956884000000001,Anna Maria Abbona,Piedmont,Italy
3825,43.119184,-124.411418,Alloro,Oregon,US
3826,38.1165718,-77.75985159999999,Delmas,Washington,US
3827,36.508747,-116.8641791,Old Ghost,California,US
3828,49.98903,7.95369,Schumann-Nägler,Rheingau,Germany
3829,49.6604971,8.2073532,Keller,Rheinhessen,Germany
3830,45.35043599999999,-123.1361301,Saffron Fields Vineyard,Oregon,US
3831,35.3730834,-117.991029,Red Rock,California,US
3832,-32.5175,115.74543,Marquee,Australia Other,Australia
3833,-33.06807,18.33426,Protea,Coastal Region,South Africa
3834,43.3420049,-3.4139278,Cantarranas,Northern Spain,Spain
3835,45.8612852,12.0470892,Frezza,Veneto,Italy
3836,37.830666,-7.989051,Herdade da Malhadinha Nova,Alentejano,Portugal
3837,48.6686017,15.8804509,Gruber Röschitz,Weinviertel,Austria
3838,36.780398,-5.704006,Huerta de Albalá,Andalucia,Spain
3839,-39.733821,-71.1468448,San Huberto,Other,Argentina
3840,43.1288874,6.271025900000001,Domaine de la Sauveuse,Provence,France
3841,44.6599242,10.9296571,Cleto Chiarli,Central Italy,Italy
3842,41.510454,2.0126475,Ressò,Catalonia,Spain
3843,41.87194,12.56738,Posto Bello,Northeastern Italy,Italy
3844,39.6509896,-122.7255521,Alder Springs,California,US
3845,43.7710513,11.2486208,Marchese de Petri,Tuscany,Italy
3846,43.682832,4.379167,Château d'Or et de Gueules,Rhône Valley,France
3847,-37.6734502,145.3839517,Yering Station,Victoria,Australia
3848,-38.416097,-63.61667199999999,Grittini,Other,Argentina
3849,43.1759317,-6.5489881,Conde de San Cristóbal,Northern Spain,Spain
3850,46.713072,4.705263,Vignerons de Buxy,Burgundy,France
3851,40.46366700000001,-3.74922,Sancho Barón,Northern Spain,Spain
3852,44.8564584,-0.5679634,Château le Paradis,Bordeaux,France
3853,35.6751447,-120.640408,Lusso Della Terra,California,US
3854,45.4098597,11.2674572,Villa Rinaldi,Veneto,Italy
3855,41.271299,-7.504559999999999,Adega de Favaios,Moscatel do Douro,Portugal
3856,44.274997,4.974619,Domaine Roche-Audran,Rhône Valley,France
3857,45.1573848,-0.7392487999999999,Château Léoville Barton,Bordeaux,France
3858,38.3257249,-122.2830894,Hyde de Villaine,California,US
3859,42.9043054,11.3246635,Poggio Dei Poggi,Tuscany,Italy
3860,47.734927,-0.9635310999999999,Domaine de Ménard,Southwest France,France
3861,44.801083,-0.124969,Château de Bonhoste,Bordeaux,France
3862,42.10573189999999,-8.2893733,Quinta do Reguengo de Melgaco,Vinho Verde,Portugal
3863,32.746307,-117.250778,Roshambo,California,US
3864,-32.5891202,19.0118251,Cederberg,Cederberg,South Africa
3865,38.9189999,-77.9833295,Naked Mountain,Virginia,US
3866,-33.3835195,-69.0641314,Masi Tupungato,Mendoza Province,Argentina
3867,34.1000349,-118.2593718,Lake and Vine Cellars,California,US
3868,38.5171342,-91.028132,Watermill,Washington,US
3869,35.629444,-120.750437,Lloyd of Calcareous,California,US
3870,48.6686017,15.8804509,Gruber Röschitz,Niederösterreich,Austria
3871,43.3849393,-4.0957181,Mar de Castilla,Northern Spain,Spain
3872,42.431375,-77.199726,Keuka Lake Vineyards,New York,US
3873,37.4816889,-122.2093053,La Honda Winery,California,US
3874,44.817025,-0.5928726999999999,Château Roustaing,Bordeaux,France
3875,-33.2277918,21.8568586,Sunshine Organics,Western Cape,South Africa
3876,42.350259,-71.164862,The Ghost in the Machine,Washington,US
3877,44.810105,-0.465513,Château Carignan,Bordeaux,France
3878,34.0448091,-118.249025,Redline,California,US
3879,43.0913293,11.6590941,Il Macchione,Tuscany,Italy
3880,-33.8285478,18.9146995,Backsberg,South Africa,South Africa
3881,47.5532402,1.0105289,Cherrier Frères,Loire Valley,France
3882,47.9005141,16.9041148,Gsellmann & Gsellmann,Burgenland,Austria
3883,33.993479,-117.92706,Marianello,California,US
3884,38.215356,-122.237255,Chardenet,California,US
3885,34.1943802,-116.5138653,Contour,California,US
3886,-32.8896247,-68.8526867,High Desert,Mendoza Province,Argentina
3887,37.616667,22.383333,Antonopoulos,Mantinia,Greece
3888,-33.471431,-70.723703,Errazuriz,Casablanca Valley,Chile
3889,46.5052781,-119.859419,Wautoma,Washington,US
3890,45.2345635,3.5160625,Lavau,Rhône Valley,France
3891,38.935282,-78.047744,Fox Meadow,Virginia,US
3892,44.7885637,8.3735292,Tenuta Olim Bauda,Piedmont,Italy
3893,40.3383787,-4.3804295,Bodegas San Martín,Northern Spain,Spain
3894,34.423787,-119.705426,Punch,California,US
3895,45.4130212,11.2786835,Collis Veneto Wine Group,Veneto,Italy
3896,34.0641113,-117.6095221,Azur,California,US
3897,43.5557302,11.2650752,Rignana,Tuscany,Italy
3898,41.8834879,12.4646993,Sciarra,Central Italy,Italy
3899,-35.295296,139.025639,Bremerton,South Australia,Australia
3900,42.9026601,11.930675,Barbanera,Tuscany,Italy
3901,37.8596094,-122.4847941,Bocce,California,US
3902,36.778261,-119.4179324,Tranzind,California,US
3903,33.4433762,-117.5945242,Optima,California,US
3904,37.7899752,-122.4011988,Qualia,California,US
3905,41.87194,12.56738,Loacker,Northeastern Italy,Italy
3906,35.5900576,-120.743577,L'Aventure,California,US
3907,44.8833484,-0.08976139999999999,Château Tour de Pressac,Bordeaux,France
3908,38.489027,-122.451971,Annika Vineyards,California,US
3909,44.67604799999999,-0.4653649999999999,Château du Grand Bos,Bordeaux,France
3910,44.9357147,-117.1754529,Kason,Oregon,US
3911,47.516231,14.550072,Felsner,Kremstal,Austria
3912,43.68031,11.298869,Torraccia di Presura,Tuscany,Italy
3913,38.3491752,-122.303323,Robert Biale,California,US
3914,40.46366700000001,-3.74922,Mutuo,Northern Spain,Spain
3915,48.846085,-2.999939,Château Bréhat,Bordeaux,France
3916,43.271337,-73.594228,McCrea,Washington,US
3917,47.344572,2.807983,Paul Prieur et Fils,Loire Valley,France
3918,48.3012138,16.5624434,Fritsch,Niederösterreich,Austria
3919,36.778261,-119.4179324,Cru Vin Dogs,California,US
3920,43.0576218,11.5220888,Casanova di Neri,Tuscany,Italy
3921,36.8116547,-119.7346472,Mad Duck,California,US
3922,-33.2277918,21.8568586,Matuba,Western Cape,South Africa
3923,38.5069448,-122.7728944,Kendall-Jackson,California,US
3924,34.6152277,-120.1901279,Standing Sun,California,US
3925,36.778261,-119.4179324,Robert Goyette,California,US
3926,42.8847987,11.9316022,Giacomo Mori,Tuscany,Italy
3927,-34.3364655,-70.7618511,Casas del Toqui,Cachapoal Valley,Chile
3928,42.49211529999999,-2.4317765,Marqués de Vitoria,Northern Spain,Spain
3929,44.1321945,10.4071956,Villa Cafaggio,Tuscany,Italy
3930,45.1643345,-0.7409774,Château Léoville Poyferré,Bordeaux,France
3931,43.2437919,2.3177817,Château de Pennautier,Languedoc-Roussillon,France
3932,40.733604,-73.97749999999999,Lenz,New York,US
3933,40.46366700000001,-3.74922,TorresManur,Northern Spain,Spain
3934,43.451937,6.472749,Château Saint-Pierre,Provence,France
3935,39.1925128,-8.6205309,Falua,Tejo,Portugal
3936,37.8067747,22.706961,Papaioannou,Peloponnese,Greece
3937,-33.5292483,-70.6327314,San Pedro,Elqui Valley,Chile
3938,34.9102496,-120.4501569,J. Wilkes,California,US
3939,37.8419984,-122.1078424,Brosseau,California,US
3940,-33.1889004,-68.7039644,Altos Las Hormigas,Mendoza Province,Argentina
3941,35.376042,-119.018249,Ugly Duckling,California,US
3942,36.6815135,-121.6551145,Martella,California,US
3943,46.27985700000001,4.744308999999999,Domaine Denis Jeandeau,Burgundy,France
3944,43.091109,11.460027,Pian delle Querci,Tuscany,Italy
3945,38.409424,-122.840868,Occidental Road Cellars,California,US
3946,37.2016165,-122.1569776,Big Basin,California,US
3947,39.1332266,-123.167782,Talmage,California,US
3948,44.6360643,7.9545133,Renato Ratti,Piedmont,Italy
3949,45.9083635,12.0622641,Foss Marai,Italy Other,Italy
3950,45.9634744,13.5580785,Gradis'ciutta,Northeastern Italy,Italy
3951,43.4927273,11.0537035,Teruzzi & Puthod,Tuscany,Italy
3952,45.76233329999999,11.690976,Marcello Turra,Veneto,Italy
3953,38.8142754,-77.044561,Corvidae,Washington,US
3954,34.1620588,-118.5190109,Lady Grace,California,US
3955,-35.0285501,-71.34554609999999,Viña Requingua,Maule Valley,Chile
3956,37.676812,21.309759,Mercouri Estate,Peloponnese,Greece
3957,-39.523437,176.8467782,Church Road,Hawke's Bay,New Zealand
3958,41.6431265,-4.150896599999999,Emilio Moro,Northern Spain,Spain
3959,38.7427956,-120.7747328,Boeger,California,US
3960,36.778261,-119.4179324,Meola Vineyards,California,US
3961,46.999123,4.7804005,Domaine de Montille,Burgundy,France
3962,43.349237,11.2761161,Fornacelle,Tuscany,Italy
3963,41.5122122,12.7455924,Casale del Giglio,Central Italy,Italy
3964,38.2873783,-76.4864221,Foodies,California,US
3965,47.6768927,-122.2059833,Cedergreen Cellars,Washington,US
3966,39.38469,-123.7816545,Turner Road,California,US
3967,47.7298044,-122.1493133,Chateau Ste. Michelle,Washington,US
3968,41.87194,12.56738,Grillo,Northeastern Italy,Italy
3969,46.089248,4.6339611,Château de la Chaize,Beaujolais,France
3970,48.322481,7.446025000000001,Domaine Charles Frey,Alsace,France
3971,38.5215766,-120.820511,Noceto,California,US
3972,-34.1656842,-70.7159458,Emiliana,San Antonio,Chile
3973,47.3970896,-120.3989615,Double Canyon,Washington,US
3974,38.3689984,-122.4120862,Mount Veeder,California,US
3975,46.279473,-118.845608,Gordon Brothers,Washington,US
3976,41.87194,12.56738,Canti,Central Italy,Italy
3977,46.663038,15.5231076,Adolf & Heinrich Fuchs,Südsteiermark,Austria
3978,46.151241,14.995463,Puklavec & Friends,Štajerska,Slovenia
3979,-41.57269,173.4216613,Chasing Venus,Marlborough,New Zealand
3980,49.74791,6.64396,Friedrich-Wilhelm-Gymnasium,Mosel-Saar-Ruwer,Germany
3981,48.3896089,15.4748897,Dinstlgut Loiben,Wachau,Austria
3982,48.3285863,16.1729515,Eichinger,Niederösterreich,Austria
3983,38.1010452,-121.206178,Harney Lane,California,US
3984,39.153059,-8.733476,DFJ Vinhos,Alentejano,Portugal
3985,-32.3919564,150.5071856,James Estate,New South Wales,Australia
3986,43.62247319999999,-116.2354528,Telaya,Washington,US
3987,44.776913,-0.153856,Château Joinin,Bordeaux,France
3988,42.4478771,-2.8870198,Conde de Hervías & Mencos,Northern Spain,Spain
3989,-33.172968,-68.919926,Finca La Anita,Mendoza Province,Argentina
3990,-33.992263,18.871849,Dornier,Stellenbosch,South Africa
3991,40.46366700000001,-3.74922,Lelia,Northern Spain,Spain
3992,-33.579833,115.072491,Wise,Western Australia,Australia
3993,42.778848,2.739402,Le Jaja de Jau,Languedoc-Roussillon,France
3994,38.3482586,-122.2799171,Krupp Brothers,California,US
3995,42.5750554,-8.1338558,Marqués de Murrieta,Galicia,Spain
3996,42.4783376,-2.566367,Heras Cordon,Northern Spain,Spain
3997,36.778261,-119.4179324,Belle Ambiance,California,US
3998,37.8289172,-122.0071515,Garden Creek,California,US
3999,45.5056248,8.11942,Verrone,Southern Italy,Italy
4000,45.8641326,18.4460151,Gere Attila,Villány,Hungary
4001,47.0525047,4.3837215,André Guichot,Burgundy,France
4002,36.778261,-119.4179324,Enticer,California,US
4003,-41.645148,174.0733799,Dashwood,Marlborough,New Zealand
4004,-34.3878779,-71.1745067,Concha y Toro,Peumo,Chile
4005,44.837789,-0.57918,Château Bonfort,Bordeaux,France
4006,-25.274398,133.775136,Yellow by Yellowglen,Australia Other,Australia
4007,44.057507,-72.423557,Pepper Bridge,Washington,US
4008,44.216928,4.486831,Chateau Saint Nabor,Languedoc-Roussillon,France
4009,37.5860164,-122.3646821,Rocca,California,US
4010,-25.274398,133.775136,Thomas Mitchell,Australia Other,Australia
4011,40.46366700000001,-3.74922,Mantel Blanco,Northern Spain,Spain
4012,38.2008293,-7.8023454,Ribafreixo,Alentejo,Portugal
4013,42.30953,-79.604805,Mazza Chautauqua Cellars,New York,US
4014,-44.9566315,169.3988451,Blind Trail,Central Otago,New Zealand
4015,43.3679397,-5.860449699999999,Alabanza,Northern Spain,Spain
4016,46.0654248,-118.3385663,Trio Vintners,Washington,US
4017,46.061184,-118.416364,Bunchgrass,Washington,US
4018,44.3276758,9.3527974,Andriano,Northeastern Italy,Italy
4019,36.99806,-119.98472,River Road,California,US
4020,44.6374855,7.955392199999999,Gian Piero Marrone,Piedmont,Italy
4021,44.8989947,-85.7963492,Good Harbor,Michigan,US
4022,33.773061,-118.009075,No Limit,California,US
4023,40.46366700000001,-3.74922,Torre Castillo,Levante,Spain
4024,36.778261,-119.4179324,Angelo Cellars,California,US
4025,37.831902,-122.245649,Chime,California,US
4026,40.23289279999999,-122.3541803,Frontier Red,California,US
4027,47.2696226,4.9908727,Domaine Jean Fournier,Burgundy,France
4028,43.5741928,10.5827626,Colle Spinello,Tuscany,Italy
4029,36.778261,-119.4179324,Flinch,California,US
4030,44.558467,-0.334953,Château Rabaud-Promis,Bordeaux,France
4031,36.778261,-119.4179324,El Pistolero,California,US
4032,45.6000508,10.0007541,Ronco Calino,Lombardy,Italy
4033,-34.6761419,-71.097317,Sincerity,Colchagua Valley,Chile
4034,38.50723079999999,-122.4287344,Joseph Phelps,California,US
4035,-33.1505769,-68.89233709999999,Budeguer,Mendoza Province,Argentina
4036,43.7760723,11.2614378,Innocenti,Tuscany,Italy
4037,46.6861486,15.6125279,Manfred Tement,Südsteiermark,Austria
4038,46.0695049,-118.3359718,Doubleback,Washington,US
4039,47.5697009,16.0895478,Kirnbauer,Austria,Austria
4040,44.633078,7.961257,Silvio Grasso,Piedmont,Italy
4041,37.5999938,14.0153557,Sapíens,Sicily & Sardinia,Italy
4042,34.593852,-120.140591,Mirabelle,California,US
4043,36.2541503,-5.9657861,Convento San Francisco,Northern Spain,Spain
4044,48.3883514,15.5422425,Emmerich Knoll,Kremstal,Austria
4045,45.0228092,-0.6559503,Château Boyd-Cantenac,Bordeaux,France
4046,-33.3121426,149.079023,Philip Shaw,New South Wales,Australia
4047,44.920807,10.3254011,Cantina Ceci,Central Italy,Italy
4048,-33.8106218,151.1760357,Beelgara,South Australia,Australia
4049,-41.57269,173.4216613,Belmonte,Marlborough,New Zealand
4050,43.010065,-76.7032833,Montezuma,New York,US
4051,43.3577068,11.3824502,Villa di Geggiano,Tuscany,Italy
4052,40.875,14.765278,Monte Faliesi,Southern Italy,Italy
4053,38.47831530000001,-122.3937191,Mumm Napa,California,US
4054,39.257119,-123.2376142,Monte Volpe,California,US
4055,34.0033987,-117.9223697,Hatcher,California,US
4056,45.2249531,-0.7724358,Château Laffitte Laujac,Bordeaux,France
4057,42.8032064,-76.8103204,Swedish Hill,New York,US
4058,38.5253445,-122.8653324,Gracianna,California,US
4059,38.6434446,-122.9177409,Vineyard of Pasterick,California,US
4060,37.5999938,14.0153557,AgroArgento,Sicily & Sardinia,Italy
4061,37.7934429,-122.3993731,Perbacco Cellars,California,US
4062,38.713099,-77.798101,Trey Marie,Washington,US
4063,47.5532402,1.0105289,Clement et Florian Berthier,Loire Valley,France
4064,43.0223476,11.4792132,Baccinetti,Tuscany,Italy
4065,43.5797653,10.550356,Poggio al Tesoro,Tuscany,Italy
4066,41.1143795,1.2471408,Tarantas,Catalonia,Spain
4067,36.1248154,-121.639607,Big House,California,US
4068,39.048874,-9.295658,Adega Mãe,Lisboa,Portugal
4069,38.963745,35.243322,Paşaeli,Thrace,Turkey
4070,44.7408899,8.16195,La Spinetta,Piedmont,Italy
4071,38.590246,-122.594045,Tedeschi Family,California,US
4072,39.39987199999999,-8.224454,Dow's,Port,Portugal
4073,47.734063,18.3542633,Craftsman,Neszmély,Hungary
4074,47.7510741,-120.7401385,Stella Fino,Washington,US
4075,45.6335126,10.1265756,Majolini,Lombardy,Italy
4076,42.5750554,-8.1338558,Bodegas Muriel,Galicia,Spain
4077,-33.8088442,-70.7644236,Intriga,Maipo Valley,Chile
4078,35.2785544,-119.053266,Stone Creek,California,US
4079,-41.518776,174.041644,eco.love,Marlborough,New Zealand
4080,36.778261,-119.4179324,Tangley Oaks,California,US
4081,35.0427547,-120.4759986,Napoma,California,US
4082,41.1190181,-72.3680067,Kontokosta,New York,US
4083,38.2205469,22.0891652,Oenoforos,Aigialias Slopes,Greece
4084,-41.4865108,173.8199214,Clifford Bay,Marlborough,New Zealand
4085,41.3406398,-1.2203313,Solar de Urbezo,Northern Spain,Spain
4086,-34.563792,-71.401691,MontGras,San Antonio,Chile
4087,39.25278,-121.10222,Newton,California,US
4088,-33.3174912,-71.4349889,Casas del Bosque,Casablanca Valley,Chile
4089,-41.53313139999999,174.0114588,Delta Vineyard,Marlborough,New Zealand
4090,44.912823,-0.1932589,Château la Tour de Pin Figeac Moueix,Bordeaux,France
4091,-32.8896247,-68.8526867,Zamarro,Mendoza Province,Argentina
4092,39.0696401,-123.4541108,Toulouse,California,US
4093,36.778261,-119.4179324,Roberts & Rogers,California,US
4094,44.837789,-0.57918,Château la Hargue,Bordeaux,France
4095,38.4164244,-122.5486431,Lionheart,California,US
4096,34.233751,-118.3548036,Paradise Ranch,California,US
4097,39.5500507,-105.7820674,Anemoi,Colorado,US
4098,45.44510589999999,10.8354063,Azienda Vinicola Fratelli Fabiano,Southern Italy,Italy
4099,45.1466032,-0.5093501,Château Dubraud,Bordeaux,France
4100,-33.103585,-68.671267,Finca Agostino,Mendoza Province,Argentina
4101,39.39987199999999,-8.224454,Espaço Rural,Alentejano,Portugal
4102,41.87194,12.56738,Bressan,Northeastern Italy,Italy
4103,44.7064767,-0.5077261,Château d'Eyran,Bordeaux,France
4104,46.227638,2.213749,J. & F. Lurton,Southwest France,France
4105,34.5712695,-118.0635415,Deerfield,California,US
4106,40.46366700000001,-3.74922,Convento Oreja,Northern Spain,Spain
4107,37.5079472,22.37349,Cambas,Peloponnese,Greece
4108,38.362815,-122.3458636,Darms Lane,California,US
4109,44.8784781,-0.5176721,Producta Vignobles,Southwest France,France
4110,33.0142322,-117.0192934,Twisted,California,US
4111,46.227638,2.213749,Domaine du Gouyat,Southwest France,France
4112,41.87194,12.56738,Borgo Magredo,Northeastern Italy,Italy
4113,43.127492,6.275928,Domaine de la Sanglière,Provence,France
4114,40.3886257,17.8796912,Castello Monaci,Southern Italy,Italy
4115,47.81060859999999,-121.5254905,Lookout Point,Washington,US
4116,44.1521887,4.994386,Domaine le Clos de Caveau,Rhône Valley,France
4117,45.36567609999999,-122.6123142,Westland,Oregon,US
4118,39.81083,-120.35389,Hawley,California,US
4119,44.8476635,-0.5821845999999999,Château Cissac,Bordeaux,France
4120,38.9043356,-77.0491199,Club Deluxe,Washington,US
4121,35.4266239,-118.8875962,Anthill,California,US
4122,44.792181,0.30329,Château K,Southwest France,France
4123,47.3097565,2.7931675,Jean-Max Roger,Loire Valley,France
4124,48.02493570000001,4.3609405,Champagne Gremillet,Champagne,France
4125,47.1374288,0.2528993,Domaine de la Noblaie,Loire Valley,France
4126,42.9955274,11.5156484,Vasco Sassetti,Tuscany,Italy
4127,-33.8899874,151.2353524,Centennial,Australia Other,Australia
4128,40.46366700000001,-3.74922,Neo,Northern Spain,Spain
4129,38.6686997,-122.8065389,Saini,California,US
4130,41.87194,12.56738,Villa Mottura,Southern Italy,Italy
4131,41.235157,-7.531327,Quinta do Passadouro,Portugal,Portugal
4132,44.1671405,4.9999175,Pierre Amadieu,Rhône Valley,France
4133,-33.8235369,115.0482283,Vasse Felix,Western Australia,Australia
4134,-32.8896247,-68.8526867,Barking Sheep,Mendoza Province,Argentina
4135,43.47465640000001,6.513558799999999,Château Sainte Roseline,Provence,France
4136,50.029155,8.033341,Fred Prinz,Rheingau,Germany
4137,38.4242157,-122.8484378,Stomping Girl,California,US
4138,44.0144936,6.2116438,Noble Terroir,Provence,France
4139,44.9873,-0.539891,Château Sainte-Barbe,Bordeaux,France
4140,45.3199419,-0.7920723,Château Loudenne,Bordeaux,France
4141,43.233982,10.617054,Castello di Bolgheri,Tuscany,Italy
4142,38.1314651,-120.6374396,Forth,California,US
4143,48.2691966,7.4051931,Domaine Bernhard & Reibel,Alsace,France
4144,39.1433881,-121.9146681,Meridian,California,US
4145,-27.0739413,-109.322997,Anakena,Requinoa,Chile
4146,34.1157742,-118.136528,Sera Fina,California,US
4147,37.9631687,-6.7447158,Laguna de la Nava,Central Spain,Spain
4148,44.8873376,-0.1552097,Château Moulin Saint-Georges,Bordeaux,France
4149,33.8807854,-118.2787406,Crane Brothers,California,US
4150,47.8159241,3.8047754,Domaine Christian Moreau Père et Fils,Burgundy,France
4151,32.743633,-116.8943469,Steele,California,US
4152,34.3813299,-117.6900721,Table No. 7,California,US
4153,35.1546557,-106.6475792,Casa Rondeña Winery,New Mexico,US
4154,37.734568,12.538935,Marco de Bartoli,Sicily & Sardinia,Italy
4155,46.227638,2.213749,Saveurs du Temps,Rhône Valley,France
4156,42.571508,-2.757375,Bodega Antigua Usanza,Northern Spain,Spain
4157,44.5770337,7.967641399999999,Diego Conterno,Piedmont,Italy
4158,41.2124899,0.8121107,Terroir Al Límit Soc. Lda.,Catalonia,Spain
4159,47.7510741,-120.7401385,StoneCap,Washington,US
4160,34.0621958,-118.2880716,Enlace,California,US
4161,45.3216733,-0.875092,Château Tour Haut-Caussan,Bordeaux,France
4162,45.5419506,10.8895568,Scriani,Veneto,Italy
4163,40.46366700000001,-3.74922,deAlto Amo,Northern Spain,Spain
4164,35.1500748,-117.7672089,Pepi,California,US
4165,34.6422381,-120.4397785,Piedrasassi,California,US
4166,43.1236,11.53461,Roberto Cosimi,Tuscany,Italy
4167,38.2971071,-122.2889477,Pure Cru,California,US
4168,45.6687038,-121.5429755,Hood Crest,Oregon,US
4169,36.7366002,-121.3691394,Calera,California,US
4170,44.7943829,0.1771886,Univitis,Bordeaux,France
4171,47.3681152,2.8052159,François Cotat,Loire Valley,France
4172,43.8141132,11.1537731,Cennatoio,Tuscany,Italy
4173,45.7083218,11.562282,Maculan,Veneto,Italy
4174,37.9829496,-120.3821724,Sonora,California,US
4175,38.422675,-122.3484053,Kapcsandy Family Winery,California,US
4176,40.621648,14.579488,Cielo e Terra,Southern Italy,Italy
4177,-34.4829545,138.8800295,Greenock Creek,South Australia,Australia
4178,26.1371094,-80.34037099999999,Dos Lagos Vineyards,California,US
4179,-41.5657608,173.5307722,Coopers Creek,Marlborough,New Zealand
4180,-36.7748379,174.5379794,Nobilo,East Coast,New Zealand
4181,36.780437,-6.355416000000001,Bodegas Hidalgo,Andalucia,Spain
4182,48.1172148,21.4089015,Royal Tokaji,Tokaj,Hungary
4183,41.5758421,-3.6979645,Milcampos,Northern Spain,Spain
4184,33.89053870000001,-117.5650771,Mantra,California,US
4185,49.8280652,6.8985584,Bollig-Lehnert,Mosel,Germany
4186,45.456324,11.314654,Sandro de Bruno,Veneto,Italy
4187,46.9701337,4.7978282,Domaine Vincent Girardin,Burgundy,France
4188,33.8561581,-117.5616219,Garretson,California,US
4189,43.2336,-3.3443665,Callejo,Northern Spain,Spain
4190,-34.9070615,138.6578217,Milton Park,South Australia,Australia
4191,45.4580461,12.4676132,Malibràn,Veneto,Italy
4192,39.074208,21.824312,Tsantali,Ismarikos,Greece
4193,38.5481305,-122.4904169,Failla,California,US
4194,43.0024031,12.3566365,Chiorri,Central Italy,Italy
4195,48.384732,5.486888,Grand Bourgeau,Bordeaux,France
4196,46.466465,11.254412,Tenuta Klaus Lentsch,Northeastern Italy,Italy
4197,-33.941419,18.766161,DeWaal,Stellenbosch,South Africa
4198,-43.0458927,172.7873638,Grey's Peak,Waipara,New Zealand
4199,44.2133235,4.9661241,Domaine du Trapadis,Rhône Valley,France
4200,46.090564,-118.2791388,Patit Creek Cellars,Oregon,US
4201,44.71990659999999,8.286884299999999,Gabriele Scaglione,Piedmont,Italy
4202,44.69228349999999,8.3509867,Le Ginestre,Piedmont,Italy
4203,38.73860610000001,-122.9494658,J. Rickards,California,US
4204,36.778261,-119.4179324,Educated Guess,California,US
4205,46.2195744,-119.7781674,Milbrandt,Washington,US
4206,43.0968623,11.8432416,Le Bèrne,Tuscany,Italy
4207,49.62068,6.59158,Dr. Fischer,Mosel-Saar-Ruwer,Germany
4208,36.778261,-119.4179324,Julia James,California,US
4209,44.88786899999999,-0.2817027,Château Bonnet,Bordeaux,France
4210,48.4333333,15.8,Soellner,Wagram-Donauland,Austria
4211,43.60077889999999,11.3066356,Villa Calcinaia,Tuscany,Italy
4212,46.0711124,-118.3438796,Corliss Estates,Washington,US
4213,-32.8896247,-68.8526867,Espuela del Gaucho,Mendoza Province,Argentina
4214,34.079554,-118.106953,Mission Hardware,California,US
4215,-33.2277918,21.8568586,Indaba,Western Cape,South Africa
4216,38.9548327,-77.34970729999999,Sunset Hills,Virginia,US
4217,41.53055699999999,-5.355184,Finca Sobreño,Northern Spain,Spain
4218,44.884374,-0.134678,Château la Croizille,Bordeaux,France
4219,36.778261,-119.4179324,Mooney Family,California,US
4220,-35.1991874,138.4750408,Nashwauk,South Australia,Australia
4221,43.1014781,6.0386881,Clos Cibonne,Provence,France
4222,41.954059,-8.826475,Lagar de Cervera,Galicia,Spain
4223,39.1666262,-110.2923743,BookCliff,Colorado,US
4224,40.9594008,15.8008055,Cantina di Venosa,Southern Italy,Italy
4225,38.680138,-122.942101,Truett Hurst,California,US
4226,-34.7295067,-71.5936394,François Lurton,Lolol Valley,Chile
4227,-36.9777206,-72.331113,Santa Alicia,Bío Bío Valley,Chile
4228,36.3795086,-80.95277709999999,Jones von Drehle,North Carolina,US
4229,44.837789,-0.57918,Château Mazails,Bordeaux,France
4230,39.9297539,-3.0120257,Bodegas Fontana,Central Spain,Spain
4231,37.3860517,-122.0838511,Mountain View,California,US
4232,-33.92521869999999,18.8913078,Neil Ellis,Western Cape,South Africa
4233,-35.209155,138.553211,Loom,South Australia,Australia
4234,41.5911589,1.5208624,Clos Cypres,Catalonia,Spain
4235,37.853432,-122.2662735,Chanin,California,US
